Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
磨刀石(1级)·箱	磨刀石(1级)·箱	18	1	72	1	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	1	0	10															
磨刀石(2级)·箱	磨刀石(2级)·箱	18	1	72	2	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	2	0	10															
磨刀石(3级)·箱	磨刀石(3级)·箱	18	1	72	3	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	3	0	10															
磨刀石(4级)·箱	磨刀石(4级)·箱	18	1	72	4	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	4	0	10															
磨刀石(5级)·箱	磨刀石(5级)·箱	18	1	72	5	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	5	0	10															
磨刀石(6级)·箱	磨刀石(6级)·箱	18	1	72	6	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	6	0	5															
磨刀石(7级)·箱	磨刀石(7级)·箱	18	1	72	7	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	7	0	5															
磨刀石(8级)·箱	磨刀石(8级)·箱	18	1	72	8	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	8	0	5															
磨刀石(9级)·箱	磨刀石(9级)·箱	18	1	72	9	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	9	0	5															
磨刀石(10级)·箱	磨刀石(10级)·箱	18	1	72	10	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	66	10	0	5															
护甲片(1级)·箱	护甲片(1级)·箱	18	1	73	1	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	1	0	10															
护甲片(2级)·箱	护甲片(2级)·箱	18	1	73	2	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	2	0	10															
护甲片(3级)·箱	护甲片(3级)·箱	18	1	73	3	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	3	0	10															
护甲片(4级)·箱	护甲片(4级)·箱	18	1	73	4	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	4	0	10															
护甲片(5级)·箱	护甲片(5级)·箱	18	1	73	5	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	5	0	10															
护甲片(6级)·箱	护甲片(6级)·箱	18	1	73	6	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	6	0	5															
护甲片(7级)·箱	护甲片(7级)·箱	18	1	73	7	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	7	0	5															
护甲片(8级)·箱	护甲片(8级)·箱	18	1	73	8	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	8	0	5															
护甲片(9级)·箱	护甲片(9级)·箱	18	1	73	9	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	9	0	5															
护甲片(10级)·箱	护甲片(10级)·箱	18	1	73	10	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	67	10	0	5															
五行石(1级)·箱	五行石(1级)·箱	18	1	74	1	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	1	0	10															
五行石(2级)·箱	五行石(2级)·箱	18	1	74	2	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	2	0	10															
五行石(3级)·箱	五行石(3级)·箱	18	1	74	3	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	3	0	10															
五行石(4级)·箱	五行石(4级)·箱	18	1	74	4	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	4	0	10															
五行石(5级)·箱	五行石(5级)·箱	18	1	74	5	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	5	0	10															
五行石(6级)·箱	五行石(6级)·箱	18	1	74	6	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	6	0	5															
五行石(7级)·箱	五行石(7级)·箱	18	1	74	7	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	7	0	5															
五行石(8级)·箱	五行石(8级)·箱	18	1	74	8	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	8	0	5															
五行石(9级)·箱	五行石(9级)·箱	18	1	74	9	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	9	0	5															
五行石(10级)·箱	五行石(10级)·箱	18	1	74	10	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	68	10	0	5															
罗盘	罗盘	18	1	75	1	\image\item\other\quest\quest_0101_s.spr		32	一个风水师常用的罗盘，可以用其测量<color=gold>藏宝图<color>上所标识的宝藏具体方位。		0	100	1	1		0	0		luopan			1																						
上锁的铜箱子	上锁的铜箱子	18	1	76	1	\image\item\other\scriptitem\treasure_box_s.spr		35	一个从地下发掘出来的铜制小箱子，上面雕刻着古代的繁杂花纹使其显得异常精致，然而箱子上有一把锁，须得<color=gold>铜钥匙<color>才能打开它。<enter>开启后可获得3/4/5/6/7/8级玄晶或4-5级紫/橙戒指随机奖励中的一种。		0	1	1	5000		0	0		treasurebox			1																						
铜钥匙	铜钥匙	18	1	77	1	\image\item\other\quest\quest_0013_s.spr		32	一把略显得有些残旧的铜钥匙，据说可以打开<color=gold>上锁的铜箱子<color>。		0	1	1	5000		0	0					1																						
宝箱		18	1	78	1	\image\item\other\quest\quest_0026_s.spr		35	神秘的宝箱，使用后会获得额外的惊喜。		0	1	1	1		1	0		randomitem			1		1																				
门派竞技宝箱		18	1	78	2	\image\item\other\quest\quest_0026_s.spr		35	门派竞技宝箱，使用后会获得额外的惊喜。		0	1	1	1		1	0		randomitem			1		135																				
洗髓岛令牌	洗髓岛令牌	18	1	79	1	\image\item\other\scriptitem\xisuidaolingpai.spr		32	可凭此令牌从本门派掌门人处进入洗髓岛，进行洗点。		0	1	1	20000		0	1					1																						
黄金福袋	黄金福袋	18	1	80	1	\image\item\other\scriptitem\goldbag.spr		32	装满祝福的袋子，内含经验、绑定银两、绑定金币等奖励，右键点击打开。<enter><color=gold>普通玩家每天享受10次获得高额绑金绑银的机会，充值15元后至当月月底每天则享受20次获得高额绑金绑银的机会。<color>		0	1	1	5000		1	0		fudai			1																						
门派竞技初级令牌	门派竞技初级令牌	18	1	81	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	在门派竞技中开箱子得到，使用后获得30点本门派声望。		0	1	1	5000		0	0		mengpaijingjilingpai			1																						
门派竞技中级令牌	门派竞技中级令牌	18	1	81	2	\image\item\other\scriptitem\menpailingpai_zhongji.spr		32	在门派竞技中开箱子得到，使用后获得60点本门派声望。		0	1	1	10000		0	0		mengpaijingjilingpai			1																						
门派竞技高级令牌	门派竞技高级令牌	18	1	81	3	\image\item\other\scriptitem\menpailingpai_gaoji.spr		32	在门派竞技中开箱子得到，使用后获得100点本门派声望。		0	1	1	20000		0	0		mengpaijingjilingpai			1																						
银钥匙	银钥匙	18	1	82	1	\image\item\other\scriptitem\yinyaoshi.spr		32	一把银制的钥匙，据说可以打开<color=gold>上锁的银箱子<color>。		0	1	1	10000		0	1					1																						
上锁的银箱子	上锁的银箱子	18	1	83	1	\image\item\other\scriptitem\treasure_box_s.spr		35	一个从地下发掘出来的银制小箱子，上面雕刻着古代的繁杂花纹使其显得异常精致，然而箱子上有一把锁，须得<color=gold>银钥匙<color>才能打开它。<enter>开启后有机会获得4/5/6/7/8级玄晶或6-8级紫/橙戒指中的一种。		0	1	1	10000		0	0		treasurebox_level2			1																						
义军令牌	义军令牌	18	1	84	1	\image\item\other\scriptitem\yijunlingpai.spr		32	完成第一轮义军任务时得到，使用后获得20点义军声望。		0	1	1	5000		0	0		yijunlingpai			1																						
乾坤符（10次）	乾坤符（10次）	18	1	85	1	\image\item\other\scriptitem\qiankunfu.spr		32	蕴含神奇之力的符纸，能把使用者传送到指定的队友身边。		0	1	1	20000		0	1		qiankunfu	chuansong		1																						
无限宋金诏书	无限宋金诏书	18	1	86	1	\image\item\other\scriptitem\songjinzhaoshu_s.spr		34	能够无限使用的宋金诏书，右键点击使用后可以传送到战场报名点。		0	1	1	20000		0	1	60	songjinzhaoshu	chuansong		1																						
家族召唤令牌（10次）	家族召唤令牌	18	1	87	1	\image\item\other\scriptitem\menpailingpai_zhongji.spr		32	能把家族成员召唤到自己身边的神奇令牌。		0	1	1	100000		0	1		jiazuzhaohuanlingpai	chuansong		1																						
帮会召唤令牌（10次） 	帮会召唤令牌 	18	1	88	1	\image\item\other\scriptitem\menpailingpai_gaoji.spr		32	能把帮会成员召唤到自己身边的神奇令牌。		0	1	1	1		0	1		banghuizhaohuanlingpai	chuansong		1																						
精气散（回500）	精力药500	18	1	89	1	\image\item\other\scriptitem\jingqisan.spr		36	相传是九天道人云游四海时炼制的一种神药，服用后能让人<color=gold>精力恢复500点。<color><enter>但药力过猛，多服伤身，所以每天服用的<color=gold>此类精气散加起来不能超过5个。<color><enter>服用后，你还可以服用<color=gold>中精气散5个及不限数量的大精气散<color>		0	1	1	4500		0	1		jingqisan			1																						
精气散（回1000）	精力药1000	18	1	89	2	\image\item\other\scriptitem\jingqisan_lv2.spr		36	相传是九天道人云游四海时炼制的一种神药，服用后能让人<color=gold>精力恢复1000点。<color><enter>但药力过猛，多服伤身，所以每天服用的<color=gold>此类精气散加起来不能超过5个。<color><enter>服用后，你还可以服用<color=gold>小精气散5个及不限数量的大精气散<color>		0	1	1	13500		0	1		jingqisan			1																						
精气散（回1500）	精力药1500	18	1	89	3	\image\item\other\scriptitem\jingqisan_lv3.spr		36	相传是九天道人云游四海时炼制的一种神药，服用后能让人<color=gold>精力恢复1500点。<color><enter>但药性已改良，服用不伤身，所以每天服用的<color=gold>此类精气散不限数量。<color><enter>服用后，你还可以服用<color=gold>小精气散5个和中精气散5个<color>		0	1	1	27000		0	1		jingqisan			1																						
活气散（回500）	活力药500	18	1	90	1	\image\item\other\scriptitem\huoqisan.spr		36	相传是九天道人云游四海时炼制的一种神药，服用后能让人<color=gold>活力恢复500点。<color><enter>但药力过猛，多服伤身，所以每天服用的<color=gold>此类活气散加起来不能超过5个。<color><enter>服用后，你还可以服用<color=gold>中活气散5个及不限数量的大活气散<color>		0	1	1	5000		0	1		huoqisan			1																						
活气散（回1000）	活力药1000	18	1	90	2	\image\item\other\scriptitem\huoqisan_lv2.spr		36	相传是九天道人云游四海时炼制的一种神药，服用后能让人<color=gold>活力恢复1000点。<color><enter>但药力过猛，多服伤身，所以每天服用的<color=gold>此类活气散加起来不能超过5个。<color><enter>服用后，你还可以服用<color=gold>小活气散5个及不限数量的大活气散<color>		0	1	1	15000		0	1		huoqisan			1																						
活气散（回1500）	活力药1500	18	1	90	3	\image\item\other\scriptitem\huoqisan_lv3.spr		36	相传是九天道人云游四海时炼制的一种神药，服用后能让人<color=gold>活力恢复1500点。<color><enter>但药性已改良，服用不伤身，所以每天服用的<color=gold>此类活气散不限数量。<color><enter>服用后，你还可以服用<color=gold>小活气散5个及中活气散5个<color>		0	1	1	30000		0	1		huoqisan			1																						
乾坤符（100次）	乾坤符（100次）	18	1	91	1	\image\item\other\scriptitem\qiankunfu.spr		32	蕴含神奇之力的符纸，能把使用者传送到指定的队友身边。		0	1	1	195000		0	1		qiankunfu	chuansong		1																						
传送符(新手村)·箱	传送符(新手村)·箱	18	1	92	1	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	3	1	0	10															
传送符(城市)·箱	传送符(城市)·箱	18	1	93	2	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	4	1	0	10															
传送符(门派)·箱	传送符(门派)·箱	18	1	94	3	\image\item\other\quest\quest_0026_s.spr		32			0	1	1	0		0	0		xiang			1		18	1	19	1	0	10															
铁链钥匙	铁链钥匙	18	1	95	1	\image\item\other\quest\quest_0013_s.spr		32	从面具武士身上掉下来的一把钥匙。<enter><color=green>可以用它打开大漠古城囚犯尉吕身上的铁鐐<color>。		0	1	1	0		0	0					1																						
古琴[旧]	古琴	18	1	96	1	\image\item\other\quest\quest_0123_s.spr		32	一把残旧的古琴，轻拂琴弦仍能发出丝丝幽怨的琴声。<enter><color=green>在大漠古城的天火祭坛中使用，可能会有意想不到的情况发生<color>。<enter><enter><color=red>注意：只能在挖出的旧藏宝图副本中使用！<color>		0	1	1	0		0	0		old_zither			1																						
战神酒	战神酒	18	1	97	1	\image\item\other\scriptitem\zhanshenjiu.spr		36	义军训练中嘉奖勤勉将士赠与的酒，在<color=green>各个新手村以及城市<color>中的<color=gold>战神酒火塘<color>旁使用可以获得2分钟经验加成，组队使用可以获得额外的经验奖励。		0	1	100	0		1	0		jiu			1																						
钱袋	钱袋	18	1	98	1	\image\item\other\extbag\bag_001_s.spr		32	一个装古铜钱用的钱袋。		0	1	1	0		1	0		kingame_qiandai			1																						
篝火	白虎堂篝火_未点燃	18	1	99	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_team			1		90	200																			
篝火	挖宝篝火_未点燃	18	1	100	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_team			1		180	200																			
篝火	家族篝火1_未点燃	18	1	101	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_kin			1		120	300																			
篝火	家族篝火1_未点燃	18	1	101	2	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_kin			1		300	300																			
篝火	家族篝火2_未点燃	18	1	102	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_kin			1		180	300																			
篝火	家族篝火3_未点燃	18	1	103	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_kin	shenmibaoku		1		300	300																			
篝火	帮会篝火_未点燃	18	1	104	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_tong			1																						
篝火	多人篝火_未点燃	18	1	105	1	\image\icon\fightskill\tianren\tuishantianhai.spr		31			0	1	1	0		0	0		firewood_everyone			1		60	200																			
神秘门匙	提前开启家族关卡的钥匙	18	1	106	1	\image\item\other\quest\quest_0013_s.spr		32	马穿山打造的钥匙，可以提前开启家族关卡的大门。		0	1	1	1		0	0					1																						
秘药	家族关卡解诅咒的秘药	18	1	107	1	\image\item\other\quest\quest_0021_s.spr		32	秘药间采集的神秘药草，可以化解冥府冤魂的诅咒，效果持续2分钟。<color=gold>右键点击使用。<color>		0	1	1	1		0	0		kingame_miyao			1																						
古铜钱	家族关卡	18	1	108	1	\image\item\other\quest\quest_0039_s.spr		42			0	1	1	1		0	0		kingame_gutongqian			1																						
