SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
血刀毒杀	主动外功系攻击	76	5	0	1		atk_phy_far	1			1			\image\icon\fightskill\wudu\xuedaodusha.spr	171			0	0	0			0	0	0	520	0	0	0	54	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	10	20	13	0	0	0	0		0					0	0	0	2	1	xuedaodusha	五毒初级刀法，攻击单个对手并带有一定毒攻。
五毒刀法	被动辅助	77	3					1			-1			\image\icon\fightskill\wudu\wududaofa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	wududaofa	五毒入门刀法，提高使用刀类武器攻击的能力。
无形蛊	主动战斗辅助	78	2				buff	1			-1			\image\icon\fightskill\wudu\wuxinggu.spr	171			442	0	0			0	2	0	0	0	0	0	0	-1	1	0	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	0	0	2	1	wuxinggu	五毒独门下蛊术，每隔一段时间自动下一个持续10秒的毒蛊，定身靠近蛊毒的敌人并造成毒攻。
无形蛊&子弹		79	5	0	3		atk_add	1			-1							0	0	90			0	2	0	0	0	0	0	669	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	2	1	wuxinggu_child	
百毒穿心	主动外功系攻击	80	5	0	1		atk_phy_far	1			2			\image\icon\fightskill\wudu\baiduchuanxin.spr	172			0	0	0			0	0	0	520	0	2	6	56	-1	2	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	50	20	13	0	0	0	0		0					0	0	0	2	1	baiduchuanxin	五毒中级刀法，远程两次攻击小范围对手。
施毒术	被动辅助	81	3					1			-1			\image\icon\fightskill\wudu\shidushu.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	40	20	0	0	0	0	0		0					0	0	0	0	1	shidushu	五毒中级毒术，提高攻击命中值和会心一击的几率。
万蛊蚀心	被动诅咒	82	3					1			-1			\image\icon\fightskill\wudu\wangushixin.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	1	0	0		0	0	0	0	0	0	0	70	20	0	0	0	0	0		0					0	0	0	0	1	wangushixin	五毒高级毒术，使自身的攻击会自动对敌释放诅咒，降低小范围敌人的所有抗性。
玄阴斩	主动外功系攻击	83	5	0	1		atk_phy_far	1			-1			\image\icon\fightskill\wudu\xuanyinzhan.spr	174			0	0	0			0	0	0	640	1	2	4	672	-1	2	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	84	90	20	13	0	0	0	0		0					0	0	0	2	1	xuanyinzhan	五毒高级刀法，两次穿透攻击直线上的对手，每次击中对手都会触发第二式持续伤害范围内敌人一段时间。
星空破	主动外功系攻击	84	5	1	1		atk_phy_far	1			-1							0	0	0			0	0	0	0	0	0	0	673	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	20	13	0	0	0	0		0				3	0	0	0	2	1	xingkongpo	
五毒奇经	被动辅助	85	3					1			-1			\image\icon\fightskill\wudu\wuduqijing.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	wuduqijing	五毒镇派绝学，造成攻击效果的几率提高，并提高出招速度。
毒砂掌	主动内功系攻击	86	5	1	2		atk_mag_far	1			1			\image\icon\fightskill\wudu\dushazhang.spr	175			0	0	0			0	0	0	520	0	0	0	60	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	10	20	11	1	0	0	0		0					0	0	0	2	1	dushazhang	五毒初级掌法，远程直接攻击单个对手。
五毒掌法	被动辅助	87	3					1			-1			\image\icon\fightskill\wudu\wuduzhangfa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	wuduzhangfa	五毒入门掌法，提高赤手空拳攻击的能力。
悲魔血光	被动诅咒	88	3					1			-1			\image\icon\fightskill\wudu\beimoxueguang.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	70	20	0	0	0	0	0		0					0	0	0	0	1	beimoxueguang	五毒高级诅咒，使自身的攻击会自动对敌释放诅咒，延长其五行效果抗性，毒攻抗性和会心几率。
枪天120_子		89	5	1	3		buff_ally	1			-1							483	0	0			0	3	0	0	0	0	0	603	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	allynoself	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0				2	0	0	0	0	1	qiangtian120_child	
天罡地煞	主动内功系攻击	90	5	1	2		atk_mag_far	1			1			\image\icon\fightskill\wudu\tiangangdisha.spr	177			0	0	0			0	0	0	520	0	0	0	63	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	50	20	11	1	0	0	0		0					0	0	0	2	1	tiangangdisha	五毒中级掌法，远程直接攻击小范围对手。
银丝飞蛛	被动辅助	91	3					1			-1			\image\icon\fightskill\wudu\qudushu.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	40	20	0	0	0	0	0		0					0	0	0	0	1	yinsifeizhu	五毒轻功绝技，提高自身跑速。
穿心毒刺	被动辅助	92	3					1			-1			\image\icon\fightskill\wudu\chuanxinduci.spr	178			0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	0	0	0	1	chuanxinduci	五毒初级心法，延长自己造成中毒的时间。
阴风蚀骨	主动内功系攻击	93	5	1	2		atk_mag_far	1			3			\image\icon\fightskill\wudu\yinfengshigu.spr	179			0	0	0			0	0	0	520	0	0	0	65	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	90	20	11	1	0	0	0		0					0	0	0	2	1	yinfengshigu	五毒高级掌法，直接两次攻击小范围对手，第一式结束时可触发第二式。
天罡毒手	主动内功系攻击	94	5	1	1		atk_mag_far	1			2							0	0	0			0	0	0	0	0	0	0	66	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	20	11	1	0	0	0		0					0	0	0	2	1	yinfengshigu_child	
百蛊毒经	被动辅助	95	3					1			-1			\image\icon\fightskill\wudu\baigudujing.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	baigudujing	五毒镇派绝学，造成攻击效果的几率提高，并提高出招速度。
飘雪穿云	主动内功系攻击	96	5	0	1		atk_mag_far	1			1			\image\icon\fightskill\emei\piaoxuechuanyun.spr	180			0	0	0			0	0	0	520	0	0	0	67	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	10	20	11	1	0	0	0		0					0	0	0	3	1	piaoxuechuanyun	峨嵋初级掌法，远程攻击单个对手。
峨嵋掌法	被动辅助	97	3					1			-1			\image\icon\fightskill\emei\emeizhangfa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	emeizhangfa	峨嵋入门掌法，提高赤手空拳攻击的能力。
慈航普渡	主动回复辅助	98	5	1	2			1			-1			\image\icon\fightskill\emei\cihangpudu.spr	181		\audio\fightskill\emei\em_chpd_fm.wav	25	0	0			0	2	0	520	0	0	0	68	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	1	ally	0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	0	0	0	1	cihangpudu	峨嵋初级佛法，为范围内的友方回复生命，自身血量越高，回复的生命值也越高。
四象同归	主动内功系攻击	99	5	1	2		atk_mag_far	1			2			\image\icon\fightskill\emei\sixiangtonggui.spr	182			0	0	0			0	0	0	520	0	0	0	69	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	100	0	0	0	0	0	50	20	11	1	0	0	0		0					0	1	0	3	1	sixiangtonggui	峨嵋中级掌法，直接攻击小范围对手，同时迸发冰棱攻击附近对手。
四象同归_发散	主动内功系攻击	100	5	4	1		atk_mag_far	1			2							0	0	0			0	0	0	0	0	0	0	70	-1	4	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	20	11	1	0	0	112		0					0	0	0	3	1	sixiangtonggui_child	
佛心慈佑	光环防御辅助	101	4	1	1		aura	1			-1			\image\icon\fightskill\emei\foxinciyou.spr				26	0	90			1	2	0	0	0	0	0	146	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	self	0	276	0	0	0	0	0	40	20	0	0	0	0	0		0					1	1	0	0	1	foxinciyou	峨嵋中级佛法，使自身和光环范围内的队友生命和内力上限提高。
流水诀	光环战斗辅助	102	4	1	1		aura	1			-1			\image\icon\fightskill\emei\liushui.spr				27	0	45			1	2	0	0	0	0	0	146	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	self	0	241	0	0	0	0	0	70	20	0	0	0	0	0		0					1	1	0	0	1	liushuijue	峨嵋高级佛法，使自身和光环范围内的队友跑速提高。
风霜碎影	主动内功系攻击	103	5	1	2		atk_mag_far	1			1			\image\icon\fightskill\emei\fengshuangsuiying.spr	183			0	0	0			0	0	0	520	0	0	0	73	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	90	20	11	1	0	0	0		0					0	0	0	3	1	fengshuangsuiying	峨嵋高级掌法，直接攻击大范围对手，同时从自身发出第二式跟踪攻击目标。
金顶佛光	主动内功系攻击	104	5	4	3		atk_mag_far	1			3							0	0	0			0	0	0	0	0	0	0	74	-1	3	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	20	11	1	0	0	32		0					0	0	0	3	1	jindingfoguang	
佛法无边	被动辅助	105	3					1			-1			\image\icon\fightskill\emei\fofawubian.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	fofawubian	峨嵋镇派绝学，造成攻击效果的几率提高，并提高出招速度。
梦蝶	光环回复辅助	106	4	1	1		aura	1			-1			\image\icon\fightskill\emei\mengdie.spr				28	0	45			1	2	0	0	0	0	0	146	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	self	0	277	0	0	0	0	0	20	10	0	0	0	0	0		0					1	1	0	0	1	mengdie	峨嵋初级佛法，使自身和光环范围内的队友持续回复生命和内力，并减弱一定负面状态。
佛音战意	主动内功系攻击	107	5	1	1		atk_mag_far	1			-1			\image\icon\fightskill\emei\foyinzhanyi.spr	184			0	0	0			0	0	0	520	0	2	4	76	-1	3	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	10	20	12	0	0	0	0		0					0	0	0	3	1	foyinzhanyi	峨嵋初级内功，远程穿透攻击一排对手三次。
清音梵唱	光环防御辅助	108	4	1	1		aura	1			-1			\image\icon\fightskill\emei\qingyinfanchang.spr				29	0	45			1	2	0	0	0	0	0	146	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	self	0	278	0	0	0	0	0	90	20	0	0	0	0	0		0					1	1	0	0	1	qingyinfanchang	峨嵋高级佛法，使自身和光环范围内的队友受伤动作、虚弱、迟缓、灼烧、眩晕的时间缩短。
千佛千叶	光环战斗辅助	109	4	1	1			1			-1			\image\icon\fightskill\emei\puduzhongsheng.spr				30	0	45			1	2	0	0	0	0	0	146	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	50	20	0	0	0	0	0		0					1	0	0	0	1	qianfoqianye	峨嵋中级佛法，汇众多辅助武功之精髓。以下衍生的光环技能等级取此技能和相应光环等级的较低者。
佛光普照	主动防御辅助	110	5	0	2			1			-1			\image\icon\fightskill\emei\foguangpuzhao.spr	185		\audio\fightskill\emei\em_fgpz_fm.wav	655	0	0			0	2	0	520	0	0	0	79	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	1	ally	0	0	0	0	0	0	0	60	10	0	0	0	0	0		0					0	0	0	0	1	foguangpuzhao	峨嵋高级佛法，使友方在受到致命危险时可以无敌数秒并免疫负面状态1次。
风卷残雪	主动内功系攻击	111	5	0	1		atk_mag_far	1			1			\image\icon\fightskill\cuiyan\fengjuancanxue.spr	186			0	0	0			0	0	0	640	0	0	0	80	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	10	20	12	1	0	0	0		0					0	0	0	3	1	fengjuancanxue	翠烟初级剑法，穿透一条直线上的对手。
翠烟剑法	被动辅助	112	3					1			-1			\image\icon\fightskill\cuiyan\cuiyanjianfa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	cuiyanjianfa	翠烟入门剑法，提高使用剑类武器攻击的能力。
护体寒冰	被动辅助	113	3					1			-1			\image\icon\fightskill\cuiyan\hutihanbing.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	0	0	0	1	hutihanbing	翠烟中级心法，可反弹受到远程攻击的伤害，并增加闪避能力。
碧海潮生	主动内功系攻击	114	5	0	1		atk_mag_far	1			1			\image\icon\fightskill\cuiyan\bihaichaosheng.spr	187			0	0	0			0	0	0	640	0	0	0	81	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	50	20	12	1	0	0	0		0					0	0	0	3	1	bihaichaosheng	翠烟中级剑法，穿透直线上小范围的对手。
雪影	主动战斗辅助	115	2				buff	1			-1			\image\icon\fightskill\cuiyan\xueying.spr	188	\audio\fightskill\cuiyan\cy_xy_h.wav	\audio\fightskill\cuiyan\cy_xy_h.wav	31	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	40	20	0	0	0	0	0		0					1	0	0	0	1	xueying	翠烟初级心法，提高自身跑速。
雪映红尘	光环战斗辅助	116	4	1	1		aura	1			-1			\image\icon\fightskill\cuiyan\xueyinghongchen.spr		\audio\fightskill\cuiyan\cy_xyhc_h.wav	\audio\fightskill\cuiyan\cy_xyhc_h.wav	32	0	45			1	2	0	0	0	0	0	146	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	244	0	0	0	0	0	70	20	0	0	0	0	0		0					1	1	0	0	1	xueyinghongchen	翠烟高级心法，使自身和光环范围内的队友生命和内力回复效率提高。
冰心仙子	主动内功系攻击	117	5	0	1		atk_mag_far	1			1			\image\icon\fightskill\cuiyan\bingxinxianzi.spr	189			0	0	0			0	0	0	640	0	0	0	83	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	90	20	12	1	0	0	0		0					0	0	0	3	1	bingxinxianzi	翠烟高级剑法，幻化成仙子穿透直线上小范围的对手，在经过的路径上会触发第二式攻击。
风雪冰天	主动内功系攻击	118	5	1	1		atk_mag_far	1			1							0	0	0			0	0	0	500	0	0	0	84	-1	1	1	14	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	20	12	1	0	0	64		0					0	0	0	3	1	fengxuebingtian	
冰骨雪心	被动辅助	119	3					1			-1			\image\icon\fightskill\cuiyan\bingguxuexin.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	bingguxuexin	翠烟镇派绝学，造成攻击效果的几率提高，并提高出招速度。
风花雪月	主动外功系攻击	120	5	0	1		atk_phy_far	1			1			\image\icon\fightskill\cuiyan\fenghuaxueyue.spr	190			0	0	0			0	0	0	520	0	0	0	85	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	10	20	13	1	0	0	0		0					0	0	0	3	1	fenghuaxueyue	翠烟初级刀法，远程攻击单个对手并带有一定冰攻。
翠烟刀法	被动辅助	121	3					1			-1			\image\icon\fightskill\cuiyan\cuiyandaofa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	cuiyandaofa	翠烟入门刀法，提高使用刀类武器攻击的能力。
御雪隐	主动战斗辅助	122	2				buff	1			-1			\image\icon\fightskill\cuiyan\yuxueyin.spr	191	\audio\fightskill\cuiyan\cy_yxy_h.wav	\audio\fightskill\cuiyan\cy_yxy_h.wav	48	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	1	0	0	1	yuxueyin	翠烟高级心法，御轻灵飘落之白雪隐秘婀娜之身，使敌人无法发现自身及自身的破绽，被攻击数次后解除效果。
牧野流星	主动外功系攻击	123	5	3	1		atk_phy_far	1			2			\image\icon\fightskill\cuiyan\muyeliuxing.spr	192			0	0	0			0	0	0	80	1	0	0	86	-1	3	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	50	20	13	1	0	0	0		2					0	0	0	3	1	muyeliuxing	翠烟中级刀法，远程发出三根冰柱攻击对手并带有一定冰攻。
冰心倩影	被动辅助	124	3					1			-1			\image\icon\fightskill\cuiyan\bingxinqianying.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	70	20	0	0	0	0	0		0					0	0	0	0	1	bingxinqianying	翠烟中级心法，提高自身命中能力、会心伤害和负面状态时间抗性。
冰踪无影	主动外功系攻击	125	5	2	1		atk_phy_far	1			5			\image\icon\fightskill\cuiyan\bingzongwuying.spr	193			0	0	0			0	0	0	80	1	5	2	1131	-1	3	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	90	20	13	1	0	0	32		0					0	0	0	3	1	bingzongwuying	翠烟高级刀法，发出三根高伤害的冰锥攻击直线上的对手，同时攻击自身附近小范围敌人。
冰心雪莲	主动外功系攻击	126	5	1	1		atk_phy_far	1			4							0	0	0			0	0	0	500	0	0	0	1132	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	20	13	1	0	0	64		0					0	0	0	3	1	bingxinxuelian	
冰肌玉骨	被动辅助	127	3					1			-1			\image\icon\fightskill\cuiyan\bingjiyugu.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	bingjiyugu	翠烟镇派绝学，造成攻击效果的几率提高，并提高出招速度。
见人伸手	主动内功系攻击	128	5	0	1		atk_mag_far	1			1			\image\icon\fightskill\gaibang\jianrenshenshou.spr	194			0	0	0			0	0	0	520	0	0	0	89	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	10	20	11	1	0	0	0		0					0	0	0	4	1	jianrenshenshou	丐帮初级掌法，远程攻击单个对手。
丐帮掌法	被动辅助	129	3					1			-1			\image\icon\fightskill\gaibang\gaibangzhangfa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	gaibangzhangfa	丐帮入门掌法，提高赤手空拳攻击的能力。
化险为夷	被动辅助	130	3					1			-1			\image\icon\fightskill\gaibang\huaxianweiyi.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	0	0	0	1	huaxianweiyi	丐帮初级内功，可反弹受到近身攻击的伤害，并增加闪避能力。
亢龙有悔	主动内功系攻击	131	5	3	1		atk_mag_far	1			2			\image\icon\fightskill\gaibang\kanglongyouhui.spr	195			0	0	0			0	0	0	520	1	0	0	808	-1	7	0	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	50	20	11	1	0	0	-640		4					0	0	0	4	1	kanglongyouhui	丐帮中级掌法，发出数招攻击身前大范围的对手；指向位置越远，技能越密集。
滑不溜手	主动战斗辅助	132	2				buff	1			-1			\image\icon\fightskill\gaibang\huabuliushou.spr	196	\audio\fightskill\gaibang\gb_hbls_h.wav	\audio\fightskill\gaibang\gb_hbls_h.wav	34	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	40	20	0	0	0	0	0		0					1	0	0	0	1	huabuliushou	丐帮中级心法，提高自身跑速。
醉蝶狂舞	被动辅助	133	3					1			-1			\image\icon\fightskill\gaibang\zuidiekuangwu.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	70	20	0	0	0	0	0		0					0	0	0	0	1	zuidiekuangwu	丐帮高级内功，增加所有抗性；攻击敌人使其在使用限制技能后有可能攻击力降低。
飞龙在天	主动内功系攻击	134	5	2	1		atk_mag_far	1			3			\image\icon\fightskill\gaibang\feilongzaitian.spr	197			0	0	0			0	0	0	520	0	4	4	91	-1	4	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	90	20	11	1	0	0	64		0					0	0	0	4	1	feilongzaitian	丐帮高级掌法，连发四招跟踪攻击对手，飞龙消失时触发第二式，有一定几率造成小范围强力伤害。
龙战于野	主动内功系攻击	135	5	1	1		atk_mag_far	1			4							0	0	0			0	0	0	0	0	0	0	92	-1	1	1	11	0	0	3	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	20	11	1	0	0	0		0					0	0	0	4	1	longzhanyuye	
潜龙在渊	被动辅助	136	3					1			-1			\image\icon\fightskill\gaibang\qianlongzaiyuan.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	qianlongzaiyuan	丐帮镇派绝学，造成攻击效果的几率提高，并提高出招速度。
沿门托钵	主动外功系攻击	137	5	0	1		atk_phy_far	1			1			\image\icon\fightskill\gaibang\yanmentuobo.spr	198			0	0	0			0	0	0	520	0	0	0	93	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	10	20	14	1	0	0	0		0					0	0	0	4	1	yanmentuobo	丐帮初级棒法，远程攻击单个对手并带有一定火攻。
丐帮棒法	被动辅助	138	3					1			-1			\image\icon\fightskill\gaibang\gaibangbangfa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	gaibangbangfa	丐帮入门棒法，提高使用棒类武器攻击的能力。
逍遥功	被动辅助	139	3					1			-1			\image\icon\fightskill\gaibang\xiaoyaogong.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	30	10	0	0	0	0	0		0					0	0	0	0	1	xiaoyaogong	丐帮初级内功，提高自身命中和闪避能力。
棒打恶狗	主动外功系攻击	140	5	2	1		atk_phy_far	1			1			\image\icon\fightskill\gaibang\bangdaegou.spr	199			0	0	0			0	0	0	520	0	0	0	94	-1	3	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	50	20	14	1	0	0	40		0					0	0	0	4	1	bangdaegou	丐帮中级棒法，发出数招攻击身前小范围的对手，并带有一定火攻。
天下无狗	主动外功系攻击	141	5	2	1		atk_phy_far	1			3			\image\icon\fightskill\gaibang\tianxiawugou.spr	200			0	0	0			0	0	0	520	0	0	0	95	-1	3	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	90	20	14	1	0	0	40		0					0	8	0	4	1	tianxiawugou	丐帮高级棒法，发出三招跟踪攻击对手，并带有一定火攻。
奔流到海	被动辅助	142	3					1			-1			\image\icon\fightskill\gaibang\benliudaohai.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	80	20	0	0	0	0	0		0					0	0	0	0	1	benliudaohai	丐帮镇派绝学，造成攻击效果的几率提高，并提高出招速度。
残阳如血	主动外功系攻击	143	5	0	1		atk_phy_near	1			1			\image\icon\fightskill\tianren\canyangruxue.spr	201			0	0	0			0	0	0	180	0	0	0	96	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	10	20	15	0	0	0	0		0					0	0	0	4	1	canyangruxue	天忍初级矛法，近身攻击单个对手并带有一定火攻。
天忍矛法	被动辅助	144	3					1			-1			\image\icon\fightskill\tianren\tianrenmaofa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	20	10	0	0	0	0	0		0					0	0	0	0	1	tianrenmaofa	天忍入门矛法，提高使用矛类武器攻击的能力。
金蝉脱壳	被动辅助	145	3					1			-1			\image\icon\fightskill\tianren\jinchantuoqiao.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	40	20	0	0	0	0	0		0					0	0	0	0	1	jinchantuoqiao	天忍初级心法，缩短自身受伤动作的时间，并增加闪避能力。
