Id	Type	QuestionType	AnswerId	Question	Choice_1	Choice_2	Choice_3	Choice_4
110	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	tv7AycnxtcS7pM7AyfHIrsP719a90KO/	z/jM7Miu	0KbM7Miu	yeXM7Miu	1fDM7Miu
111	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	98/R4MDxuebEo7rqtPOjrNbYtePU2sDx0sfN+cC0tviyu9Ta0vvKs6Gj0eDA8dPQ0ru2qLXEwPHSx7nmt7ajrLWr1ti148rHyrLDtKO/	s9S6yA==	zebA1g==	vMDs6w==	wPHSxw==
112	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	sfi3qKG2yP3KrsH5vMaht9bQobC96LW2ybHIy6GxtcS6rNLlysejvw==	vejDy9PRybG10KOssaPIq9fUvLo=	vfi5pQ==	t8DK2A==	s7fNyw==
113	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	tqu9+sqxxtqjrMLKvvzI/bTOsbG3pbXEvavB7MrHo78=	zfXV8rbx	u7jOwg==	uN/Iuw==	zfW7tg==
114	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	09DSu7j219ajrMjLyMu8+8HLtry74cTutO2jrNXiuPbX1srHo78=	obDSu6Gx19Y=	obC07aGx19Y=	obDE7qGx19Y=	obDIy6Gx19Y=
115	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvOu8rHzMbLzsqxxtrW+MP7tcShsMzGy86wy7TzvNKhsaO/	sNe5x76r	y9Xp+A==	zPrJyLmr1vc=	sNe+09LX
116	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvOu8rHoba67MKlw86ht9bQtcShsL3wwerKrrb+7s6hsaO/	zvfKqQ==	9fWy9Q==	0e658+X6	w+7T8Q==
117	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obC/ycGvye3Jz9LC1f21paOs0MTTx8y/vPrUuMzsuq6hsbTLyquz9tfUz8LB0MTEzrvKq8jLo78=	utjWqtXC	sNe+09LX	wO662A==	tsW4pg==
118	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obC80bn7x7bAtNTm1/fE4KOs1tjR9Lji0efKwr+wu/yho7XHuN+6w7DR0MLKq7izo6y6zrnKwfXAybK7uNLM4qGjobHKq9bQw+jK9rXEtcTKx8TE0rvW1sPAyrOjvw==	w8W2pMjisf0=	6rW2+bji	1tjR9Lji	0fLLqrOm
119	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	obCxrLbHobHKx9LUz8LExLj2tdjH+LXEzNjJq8P7s9Sjvw==	wcnE/g==	utrB+r2t	uv7Ezw==	wM+xsb6p
120	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	z8Szr7XEtLTBotXfysejvw==	xvQ=	6O4=	0+0=	zMA=
121	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	1tC5+squtPPD+7Lo1q7Su7XEobC2tM2lsczC3bS6obGjrNTat9bA4MnPyvTT2tLUz8LExNK71tajvw==	uuyy6A==	wsyy6A==	x+Cy6A==	sNey6A==
122	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvOu8rHzrq9+sqxxtrW+MP7tcShsNbxwdbG38/NobGjvw==	x9jKvLvK	urrO5LXb	y87Mq9fm	zfXI1g==
123	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obC9o8/AobG2/tfWubLT0LbgydmxyrutPw==	yq7B+but	yq7G37ut	yq6wy7ut	yq6+xbut
124	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	yb3O99b4w/vD5sqzobDR8sjixd3iyaGx09axu7PG1/ejvw==	0fLI4szA	0fK4/g==	zMCx/Q==	y67W87H9
125	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	obC2ucakvu3IpqGxysfS1M/CxMS49rXYx/i1xMzYyavD+7PUo78=	ueO2qw==	x+C6ow==	zvey2A==	zOy98g==
126	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	z8LB0LK7yvTT2tDCva7I/cz1tPO607XEysejvw==	1um9rQ==	zv22+7rT	s/660w==	0sHA57rT
127	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obbLruSwtKuht9bQtMK+xc7Gwfq1xMrHy62jvw==	zuTLyQ==	wrPWx8nu	yre9+A==	svG9+A==
128	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7rK7yvTT2qGw1b25+sbf0NuhsaO/	xuu5+g==	zrq5+g==	s/65+g==	wrO5+g==
129	1	zOy12ND+u8Y=	a2VqdXF1ZXN0aW9uMg==	zfLA77Oks8fX7s73tsu1xNbVtePKx8TEuPa52KO/	yb26o7nY	vM7T+LnY	0fS52A==	0/HDxbnY
130	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	ucW0+tGsz+PW0KOs09bD+6GwxKnP46Gxo6y328Sp17S1xNGsz+Oxu7PGzqqjvw==	z9/P4w==	z+O32w==	xczP4w==	z+O44A==
131	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	1Nq98NO5tcTQocu1obbJ8bXxz8DCwqG31tCjrLWv1rjJ8c2o1d/Dx87kuabKx8TEuPbFyc+1tcTO5Lmmo78=	ucXEucXJ	zuS1scXJ	w/e9zA==	zNK7qLW6
132	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	zuTPwNChy7WhtsnxtfHPwMLCobfW0LXExa7W973HysfLraO/	0KHB+sWu	sKLW7A==	zfXT7+bM	1dTD9A==
133	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	wO7H5dXVysfExLj2s6+0+rXE1vjD+8WutMrIy6O/	1Kqzrw==	xM/Lzg==	zMazrw==	y+Wzrw==
134	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	ztK5+s/WtObX7tTntcS38L6txL/CvMrHo78=	obaz9sj9sti8x7yvobc=	oba4oc3Avq2htw==	obbLxMqutv7Vwr6tobc=	oba668P3vK+htw==
135	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	s8m76c3R06fKx9a41Nqzybvp1q7I1aOs08nLrcihz8LFrtfTzbfJz7XE06fJ/qO/	0MLE77i4xLg=	0MLAyQ==	0MLAydDWtdw=	0MLE77G+yMs=
136	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	zuTPwNChy7WhtsnxtfHPwMLCobfW0NHuuf3T69ChwfrFrrDv1vq5+b64u8bI2MrYzsC1xMrHxMTX+bPHo78=	tPPA7biu	wdmwsriu	0e/W3bPH	z+XR9LPH
137	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ucW0+rXEy67A+7mks8y2vL2t0d/Kx8utyei8xrXEo78g	wO6x+bi419M=	wrOw4A==	y9XH2A==	wsCyu86k
138	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	09ChsLLoyqWhsdaus8a1xNLUz8K1xMTE0rvOu6O/	wr3T8A==	wrOw4A==	4tK2oQ==	1u648MHB
139	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	ztK5+rTmysDX7tTn1+7N6tX7tcS5+rutysfExNK7vP6jvw==	obbC5cnxuLPNvKG3	obbBus7ktdvP8aG3	obbFrsq38/DNvKG3	obbM7M31y83X0828obc=
140	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	xs/M0b7GsLTV1czHt9a31sDgo6zDu9PQ0tTPwsTE0rvW1qO/	wLHQzQ==	uMnQzQ==	sOu4ydDN	zPDQzQ==
141	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	0+uhtr/XyLi2q8TPt8mht7H8s9DA1riuy6ux2rXEysejvw==	obbGzcvj19Ohtw==	obbC+r2tuuyhtw==	obbEvsC8tMehtw==	obbC9My/zsyhtw==
142	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	vsnKsbDRt/LN9rrz1Nm83rXExa7Iy7PGzqrKssO0o78=	u9jNt8jL	wbzIyw==	w8DIyw==	ydm4vg==
143	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	ucXKsdPDobDKrrb+yfrQpKGxttTTpsqutv612Nano6zG5NbQobDX06GxttTTprXEysc=	yvM=	xaM=	zcM=	yd8=
144	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1+7U57zHwrzO5dDHwazW6bXEufq80srHo78=	1tC5+g==	ztrArbnn	06G2yA==	z6PAsA==
145	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	0tTPwrK7yvTT2reovNK0+rHtyMvO77XEysejvw==	16/X0w==	uqu3x9fT	wO7LuQ==	ycz3sQ==
146	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obDCsdWotrm4r6GxysfS1M/CxMS49rXYx/i1xMzYyavD+7PUo78=	utrB+r2t	uv7Ezw==	wM+xsb6p	sLK71Q==
147	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	obDPy8rWtOqzydPxyv3RsCCxzNPNvOWz9sTbu8bJ7iDSucC0tLrLr87ex+HW2CDRufHbvNHIy7L4sdu98KGxy/nD6NC0tcTKx9LUz8LExNK71tbW+MP7w+a146O/	vbnIpg==	083M9Q==	vOWx/Q==	z7q9yA==
148	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	z8LB0NChy7XX98a31tDExNK7sr/Kx8G60/DJ+rXE0KHLtaO/	wayzx773	yfG18c/AwsI=	sNe3osSnxa60qw==	sNfC7dClzve35w==
149	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obDU2szs1LjX97HI0u3E8aOs1Nq12NS4zqrBrMDt1qahsbTLvtmz9tfUz8LB0MTEytfKq6O/	obbTvcH4obc=	obazpLreuOihtw==	obbS5L2txM+htw==	obaz4LHaobc=
150	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTH0rvP7rK7ysfT677G09C52LXEyqu+5KO/	vsa36taqvLrHp7GtydmjrLuwsrvNtrv6sOu+5LbgoaM=	1+3OzNau0uKyu9Tavsahow==	tsDU2tLsz+fOqtLsv82jrMO/t+q80b3asbbLvMfXoaM=	yP24/L7G0NGy0LXG1NqjrM7UzP3P9M/00+q1xsn5oaM=
151	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	va3JvbT609DIy7LFs/ajrLj3wey358mnyv2w2cTqoaPW0LXEobC356Gx1ri1xMrHo78=	t+fB9w==	t+fG+A==	s/60x9bQtcShtsDryaehtw==	obbKq76tobfW0LXEufq35w==
152	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	t/C+rdPQ1MahsL7IyMvSu8P8yqTU7MbfvLa4oc3AobHV4sDvtcS4oc3A1ri1xMrHo78=	t/DL/g==	vsY=	vq3K6Q==	wqXM3Q==
153	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zOy4rtauufrWrrPGtcTKx6O/	y8S0qA==	1MbEzw==	ufPW3Q==	uv7Ezw==
154	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	obbKt7zHobfSu8rpubLT0LbgydnGqqO/	0ruw2cj9yq7Gqg==	0ruw2bb+yq7Gqg==	0ruw2cvEyq7Gqg==	0ruw2cH5yq7Gqg==
155	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	yP25+sqxxtqjrLLcstnKx8TEuPa5+rzStcS+/c31o78=	zuK5+g==	zrq5+g==	yvG5+g==	x9i5+g==
156	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	ztK5+tbctPq4+b7dwNbG97XEsrvNrNbG1/eyxMHPo6y9q8bkt9azybDLwOCjrNXisMvA4M2zs8bOqsqyw7Sjvw==	sMvA1g==	sMvP0g==	sMvS9A==	sMvX0w==
157	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	y8S088rp1Lq1xNOmzOzK6dS60N69qNPao78=	sbHLzg==	xM/Lzg==	1Kqzrw==	x+Wzrw==
158	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obC0yMS4ytbW0M/fo6zTztfTye3Jz9LCoaPB2dDQw9zD3Lfso6zS4r/Ws9mz2bnpobHV4srXyqu1xMP719bKx6O/	wvq9rbrs	1PnN9MLX	087X09L3	vau9+L7G
159	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	sbvT/s6qobDW0Luq1+680ba0uK6hsbXEysejvw==	u8bB+ra0	y67Bsba0	yMvX1ra0	yca+7ba0
160	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	ufDGpA==	xM/Qxw==	wLG9tw==	1vHStr23
161	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTEuPayu8rHobC+xqGxtcSx8LPGo78=	wbnLrg==	tsW/tQ==	u7ayrg==	sa3W0M7v
162	1	zOy12ND+u8Y=	a2VqdXF1ZXN0aW9uMg==	y+Wzr7XEtryzx86qo78=	s8m2vA==	tPPQyw==	s6+46A==	z8zR9A==
163	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	z8LB0MTEvuSyu8rHy860+sWutMrIy8Dux+XV1bXEtMqjvw==	tMvH6c7evMa/yc/7s/2ho7LFz8LDvM23o6zItMnP0MTNt6Gj	1MbW0MutvMS99crpwLSjv9Hj19a72Mqxo6zUwsL6zvfCpaGj	1rTK1s/gv7TA4dHbo6y+uc7e0+/E/dKtoaM=	1eK0zrXao6zU9dK7uPaz7tfWwcu1w6Oh
164	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	sLK71bvGyb3L+bL6tcTD+7Lo1tq24CzG5NbQ1+7OqtPQw/u1xMrHo78=	w6u35Q==	sczC3bS6	zPq529L0	wfq+rg==
165	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	xam4+7mkvt+hsMf61K/A56Gx1+7U58bw1LTT2sqyw7TKsbT6o78=	zMazrw==	urqzrw==	1Kqzrw==	w/ezrw==
166	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	ztK5+tfu1Oe1xL37vsbB7rP219TExNK7uPazr7T6o78=	tqu6ug==	w/ezrw==	x+Wzrw==	zvfW3A==
167	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	tqu6usqxxtrO0rn6s/bP1sHLysC958nPtdrSu8yovOCy4rGouOa12NXwtcTSx8b3Irryt+e12Lav0sciLMv8tcS3osP31d/Kx6O/	1cW64g==	wrOw4A==	yfLAqA==	1+az5dau
168	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obbKq76tobfW0LXEt+ehotHFoaLLzMrHsLTV1cqyw7TAtLuut9a1xKO/	srvNrLXEtdjT8g==	0vTA1rXE0NTWyg==	xqq3+bXEs6S2zA==	srvNrLXE1/fV3w==
169	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	tPO24Mr9ucXH2dPQvLi4+c/So78=	yP3P0g==	y8TP0g==	xt/P0g==	yq7P0sfZ
170	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	z8LB0LTK0+/W0Lqs09C07bHw19a1xMrHo78=	wM/Bqb/a	ycu40A==	sa++5w==	uczWtA==
171	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvW1rLoyvTT2tbQufrKrrTzw/uy6KO/	v6q7r8H60Os=	xu7Dxbrssug=	sLK7r8vJ1es=	urrLrtL4y/M=
172	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0+vW7OzkzazG2qOstLTBoqGw0MTRp6GxtcTA7dGnvNLKx6O/	zfXR9MP3	zuKzzg==	wr2+xdSo	t73S1NbH
173	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	sbuzxs6qobDW0Ln6w+bKs9auz+ehsbXEtdi3vcrHxMTA76O/	0MK9rg==	zKjN5cqh	ueO2q8qh	yb3O98qh
174	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zvfW3LXEtryzx8rHo78=	uOS+qQ==	wuXR9A==	0vM=	0M8=
175	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	sbHG68qxxtqjrNXGudy5rM2iv+Ky2LrNw7PS17XEu/q5ucrHo78=	wO23qtS6	zKuzo8vC	zKu4rsvC	tPPA7cvC
176	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE1tayu8rHs6O8+7XEtrnWxsa31tbA4KO/	xMy2ubiv	z+O4yQ==	trO2ubiv	z+O2ubiv
177	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvW1r7GyvTT2tbQufrKrrTzw/u+xtau0rujvw==	ufPW3cOpzKg=	tv65+M23	ydW1ttfT	t/zM2LzT
178	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	tPPA7bXEtryzx8rHo78=	wdmwsg==	tPPA7biu	0MvH7Liu	uerXyA==
179	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obC+/dfTzLm1tLW0o6zQocjLs6PG3cbdobGz9tfUo78=	obbC29Pvobc=	oba+xdXCy+PK9aG3	obaxvrLduNnEv6G3	oba089Gnobc=
180	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	zaizo8u1tcTSu7j2obC819fTobHKx7bgydnE6qO/	wfnKrsTq	tv7KrsTq	yq62/sTq	0ruw2cTq
181	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	z8LB0MTEuPayu8rH1tC5+s7ltPPD+7TJo78=	vrDMqcC2	udm0yQ==	yOq0yQ==	tqi0yQ==
182	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	tsW4prXEw/vKq9bQobC74bWxwei++Lalo6zSu8DA1trJvaOoICmhsaO/	tPM=	0KE=	uN8=	tc0=
183	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	1tC5+squtPPD+7Lo1q7Su7XEobDO5NLE0dKy6KGxo6zU2rfWwODJz8r009rS1M/CxMTSu9bWo78=	x+Cy6A==	wsyy6A==	utqy6A==	sNey6A==
184	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obCwrM7RztGhscrH0tTPwsTEuPa12Mf4tcTM2Mmrw/uz1KO/	uv6xsQ==	uePO9w==	wM+xsb6p	uMrL4A==
185	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvP7rK7yvTT2rfwvczLxLTzw/vJvaO/	wenS/sm9	xtXN08m9	tuvDvMm9	vsW7qsm9
186	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	obDRu8as1b3V+aGxt6LJ+tTaxMS49rOvtPqjvw==	x9izrw==	1tyzrw==	zMazrw==	x+Wzrw==
187	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	vfDTudChy7XW0KOszvzQx7Tzt6jKx8uty/m0tKO/	yM7O0tDQ	vfDJ38DJvv0=	we66/LPl	1MDB6cm6
188	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	z8LB0MTEuPayu8r009rD97Ov0NDV/rGx1rHBpdGyuKejvw==	06bM7NGyuKc=	y7PM7NGyuKc=	saO2qNGyuKc=	0Pu4rtGyuKc=
189	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	uqu3x9fTtcS3qNbOy7zP69b30qrHv7X3yrLDtM/gveG6z6O/	tcChosr1oaLKxg==	t6ihosr1oaLKxg==	tcChoreooaLKxg==	tcChosr1oaLKpg==
190	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	obDLv7Px1q7Ct6Gx0vLOqtTLyuS1xLv1zu+24M6qyrLDtLb4tcPD+6O/	sujStg==	y7+z8Q==	0cyy3Q==	uOK14w==
191	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obbI/bn60d3S5aG31tCjrNXFt8nKudPDtcSx+Mb3ysejvw==	tMbQ28urucm9ow==	1cmwy8nfw6w=	wffQx7S4	x+DB+tnI1MK1tg==
192	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	teO149Oqu/DV1b2tsd+jrLTy0rvX1qO/	yeg=	ta0=	ys4=	uPw=
193	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	seDX66G2w/fI5dGnsLiht7KitLTBotGnsLjM5cq30afM5bLDtcTRp9Xfysejvw==	zfXD+cqi	x6608+q/	u8bX2vTL	zfW38tau
194	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obbO99POvMeht9bQtcTM7MXutPPUqsunz7K7tsTEzrvFrtfTo78=	xt/PycWu	udvS9MbQyPg=	zfXEuMTvxO8=	5s+28A==
195	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	1tjTzQ==	1u3TzQ==	xaPTzQ==	0fLTzQ==
196	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	z8LB0MqrxqrW0NLUw+jQtNL0wNbOqsTayN21xMrHo78=	oba1x9TA0fTCpaG3	oba+stK5y7yhtw==	obbF/cXD0NChtw==	obbC+r2tuuyhtw==
197	1	zOy12ND+u8Y=	a2VqdXF1ZXN0aW9uNA==	x9i1xLa8s8fKx6O/	s6+46A==	sLLS2A==	wuXR9A==	z8zR9A==
198	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obDQobrJssXCtrzivOK9x6Os1OfT0PLf8tHBosnPzbehscPo0LS1xMrHyrLDtLy+vdq1xL6wyauhow==	s/W2rA==	wqG2rA==	yqLPxA==	1Oe0ug==
199	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvOu8rHzrq9+sqxxtrW+MP7tcShsNbxwdbG38/NobGjvw==	zuTLyQ==	wO7l0w==	yO68rg==	1cW3yQ==
200	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvNs73ayNWhsMCwsMu92qGx0ruw49a4tcTKx8TE0rvM7KO/	xanA+sCw1MKz9bDL	xanA+sCw1MLKrrDL	xanA+sCw1MKz9dK7	xanA+rDL1MKz9bDL
201	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0ruw48C0y7WhsMu/s/HWrsK3obHX7tTntqjQzdPayrLDtLOvtPqjvw==	zve6ug==	x9i0+g==	w/e0+g==	1tC7qsPxufo=
202	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	tKvLtdbQyq+40rWx09DKssO00fm1xNf308Ojvw==	zfqyxg==	1vqwrsfp	vbu6w9TL	sdzQsMf9xKc=
203	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	z+C0q6Osv9fX09T4z/LAz9fTx+u9zNLUz8LExLj2t73D5rXEzsrM4qO/	zsqhsMjKobE=	zsqhsMDxobE=	zsqhsLXAobE=	zsqhsLXCobE=
204	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvP7sr009q38L3M1tC1xKGwy8S088zszfWhsaO/	zKvJz8DPvv0=	xM+3vdT2s6TM7M31	s+C9xbTzz8k=	ueO6rs/J19M=
205	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	ztK5+rXa0ruyvcnxu7C8r8rHo78=	obbJvbqjvq2htw==	obbJ8bntucrKwryvobc=	oba48cHWza+7sKG3	obbL0cnxvMehtw==
206	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	1tC5+squtPPD+7Lo1q7Su7XEobDCrsm91MbO7aGxo6zU2rfWwODJz8r009rS1M/CxMTSu9bWo78=	x+Cy6A==	uuyy6A==	utqy6A==	wsyy6A==
207	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	zve9+srHsbvExLj21f7IqMPwzfa1xKO/	zcLerA==	0NnFqw==	xvW1pA==	xa7V5g==
208	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE1tayu8rHs6O8+7XEtrnWxsa31tbA4KO/	x6fVxQ==	0822ubiv	w+bT4w==	trm4r8Xd
209	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	y86zr7vKtdu1xMjW17C1xLG7s8bOqqO/	1a3F2w==	563JtMXb	0/nUxLf+	2fLD4Q==
210	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	1vjD+87kz8DQocu11/e80r3w07m1xLyuueHKx6O/	ueO2q7nj1t0=	y8S0qLPJtrw=	1eO9rbqjxP4=	wcnE/sny0fQ=
211	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	sM22uQ==	yrPc793H	u6i9tw==	tqHP4w==
212	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	obC67MzHy67P2sfJsLLFxaOsu8bD5rPJzcW2ucDvwvGho7rOysLIurr0oa7Cv7Tyufahr6Oss8bD+860w+K9/Nq20LOho6GxyqvW0MPoyva1xLXEysfExNK71tbDwMqzo78=	wr+08rn2	wu28x7DXy67R8s23yOI=	sNm5+8TquOI=	saG04A==
213	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	sNey6NPQMjAwtuDE6rXEwPrKt6Os1+7U58rH08m4o72oyqG1xMTEuPbP2MrXtLS1xKO/	uKO2ps/Y	1f66zc/Y	y8nPqs/Y	sLK8qs/Y
214	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	obDJq7bx09q98cr0sMe44qOszc/E4LT4y67Su83F1OOho8rI8OjT0PGxu+vE0b3io6y018vi0azIy8Cx0/u6xaGjobHKq9bQw+jK9rXEtcTKx8TE0rvW1sPAyrOjvw==	uv2x/Q==	uv3L+tfT	varWrcXFsuY=	sMe44g==
215	1	zOy12ND+u8Y=	a2VqdXF1ZXN0aW9uMg==	09DKq9TGobDIy7zky8TUwre8t8a+oaOsyb3LwszSu6jKvMqiv6qhscPo0LS1xMrHus60prfnvrCjvw==	u8bJvdTGuqM=	wq7JvbuovrY=	4cDJvcLzvsY=	zvfJvb7Tyr8=
216	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE1tayu8rHztK5+rOj08O1xMqz08PWss7v083A4KO/	1qXC6dPN	t6K9zdPN	ssvX0dPN	uvrC6dPN
217	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	obDQ3aGx19axvta4yMvU2sr3z8LQ3c+io6zG5NTs19a3vbeoysejvw==	u+HS4g==	0M7J+Q==	z/PQzg==	1rjKwg==
218	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	sK7N7c2ktcTL+dTatdjKx6O/	uv7Ezw==	uv6xsQ==	ueO2qw==	uePO9w==
