Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
阴阳冰炎刀	火系PVE_黄金飞刀	7	22	2	2	138	10	\image\item\equip\rangeweapon\n_feidao_gold_s.spr	\image\item\equip\rangeweapon\n_feidao_gold.spr	16			4	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
阴阳冰炎刀	土系PVE_黄金飞刀	7	22	2	2	139	10	\image\item\equip\rangeweapon\n_feidao_gold_s.spr	\image\item\equip\rangeweapon\n_feidao_gold.spr	16			5	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
幽冥箭	金系PVE_黄金袖箭	7	23	2	2	140	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			1	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addphysicsdamage_v	10	damage_poison_resist	10																				30
幽冥箭	木系PVE_黄金袖箭	7	23	2	2	141	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	damage_light_resist	10																				30
幽冥箭	水系PVE_黄金袖箭	7	23	2	2	142	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			3	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addcolddamage_v	10	damage_fire_resist	10																				30
幽冥箭	火系PVE_黄金袖箭	7	23	2	2	143	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			4	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
幽冥箭	土系PVE_黄金袖箭	7	23	2	2	144	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			5	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
子母离魂刀	木系PVP_白银飞刀	6	22	2	2	145	10	\image\item\equip\rangeweapon\n_feidao_silver_s.spr	\image\item\equip\rangeweapon\n_feidao_silver.spr	16			2	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	9	attackratingenhance_v	8	addpoisondamage_v	9	state_weak_attacktime	8																				15
红莲箭	木系PVP_白银袖箭	6	23	2	2	146	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			2	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	9	attackratingenhance_v	8	addpoisondamage_v	9	state_weak_attacktime	8																				15
阴阳冰炎刀	木系PVP_黄金飞刀	7	22	2	2	147	10	\image\item\equip\rangeweapon\n_feidao_gold_s.spr	\image\item\equip\rangeweapon\n_feidao_gold.spr	16			2	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				30
幽冥箭	木系PVP_黄金袖箭	7	23	2	2	148	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				30
叁索断喉刀	金系PVE_青铜飞刀	5	22	2	2	149	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			1	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addphysicsdamage_v	9	damage_poison_resist	8																				3
叁索断喉刀	木系PVE_青铜飞刀	5	22	2	2	150	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			2	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	damage_light_resist	8																				3
叁索断喉刀	水系PVE_青铜飞刀	5	22	2	2	151	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			3	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addcolddamage_v	9	damage_fire_resist	8																				3
叁索断喉刀	火系PVE_青铜飞刀	5	22	2	2	152	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			4	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addfiredamage_v	9	damage_physics_resist	8																				3
叁索断喉刀	土系PVE_青铜飞刀	5	22	2	2	153	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			5	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addlightingdamage_v	9	damage_cold_resist	8																				3
黑羽箭	金系PVE_青铜袖箭	5	23	2	2	154	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			1	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addphysicsdamage_v	9	damage_poison_resist	8																				3
黑羽箭	木系PVE_青铜袖箭	5	23	2	2	155	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			2	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	damage_light_resist	8																				3
黑羽箭	水系PVE_青铜袖箭	5	23	2	2	156	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			3	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addcolddamage_v	9	damage_fire_resist	8																				3
黑羽箭	火系PVE_青铜袖箭	5	23	2	2	157	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			4	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addfiredamage_v	9	damage_physics_resist	8																				3
黑羽箭	土系PVE_青铜袖箭	5	23	2	2	158	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			5	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addlightingdamage_v	9	damage_cold_resist	8																				3
叁索断喉刀	木系PVP_青铜飞刀	5	22	2	2	159	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			2	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	state_weak_attacktime	8																				3
黑羽箭	木系PVP_青铜袖箭	5	23	2	2	160	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			2	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	state_weak_attacktime	8																				3
龙行刀	技能体验_刀唐龙行刀		22	2	2	161	10	\image\item\equip\rangeweapon\n_feidao_210_s.spr	\image\item\equip\rangeweapon\n_feidao_210.spr	16			2	1	1			1	1	equip	0	0	allskill_v	1	1			69	69	allskill_v	1	1			70	70	allskill_v	1	1			64	64	allskill_v	1	1			71	71	allskill_v	1	1			72	72	allskill_v	1	1			263	263	allskill_v	1	1			73	73	allskill_v	1	1			75	75	allskill_v	1	1			74	74	manamax_v	9999	9999																																																																	addphysicsdamage_v	3	addphysicsmagic_v	3																										
天外飞仙	技能体验_弩唐天外飞仙		23	2	2	162	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			2	1	1			1	1	equip	0	0	allskill_v	1	1			59	59	allskill_v	1	1			60	60	allskill_v	1	1			64	64	allskill_v	1	1			61	61	allskill_v	1	1			62	62	allskill_v	1	1			266	266	allskill_v	1	1			65	65	allskill_v	1	1			68	68	allskill_v	1	1			66	66	manamax_v	9999	9999																																																																	addphysicsdamage_v	3	addphysicsmagic_v	3																										
诛魂·阴阳冰炎刀	木系PVP_黄金飞刀_楼兰	7	22	2	2	163	10	\image\item\equip\rangeweapon\n_feidao_gold_s.spr	\image\item\equip\rangeweapon\n_feidao_gold.spr	16			2	1	-1		1	2	1	equip	0	0	weapondamagemin_v	450	450	-1	-1	0	0	weapondamagemax_v	500	500	-1	-1	0	0	weaponmagicmin_v	450	450	-1	-1	0	0	weaponmagicmax_v	500	500	-1	-1	0	0	damage_all_resist	999	999					active_all_hide_attrib	1	1																																	5	100											4	ignoreresist_p	50	50	100	100			8	deadlystrikeenhance_r	99	99					10	weaponbasedamagetrim	999	999					12	deadlystrikedamageenhance_p	99	99					14	skilldamageptrim	25	25					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				9999
诛魂·幽冥箭	木系PVP_黄金袖箭_楼兰	7	23	2	2	164	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1	-1		1	2	1	equip	0	0	weapondamagemin_v	450	450	-1	-1	0	0	weapondamagemax_v	500	500	-1	-1	0	0	weaponmagicmin_v	450	450	-1	-1	0	0	weaponmagicmax_v	500	500	-1	-1	0	0	damage_all_resist	999	999					active_all_hide_attrib	1	1																																	5	100											4	ignoreresist_p	50	50	100	100			8	deadlystrikeenhance_r	99	99					10	weaponbasedamagetrim	999	999					12	deadlystrikedamageenhance_p	99	99					14	skilldamageptrim	25	25					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				9999
袖里箭	蓝装_古针袖里箭	3	23	2	2	165	1	\image\item\equip\rangeweapon\n_xiujian_301_s.spr	\image\item\equip\rangeweapon\n_xiujian_301.spr	17			5	300	1			2	0	equip	0	0	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																													addphysicsmagic_p	1	castspeed_v	1																										
破甲箭	蓝装_古针破甲箭	3	23	2	2	166	2	\image\item\equip\rangeweapon\n_xiujian_302_s.spr	\image\item\equip\rangeweapon\n_xiujian_302.spr	17			5	1500	1			2	0	equip	0	0	weapondamagemin_v	25	25	-1	-1	0	0	weapondamagemax_v	30	30	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	30	30	-1	-1	0	0																																											5	20											4	staminareplenish_v	50	50																																													addphysicsmagic_p	1	castspeed_v	2	manamax_v	1																								
飞鸿箭	蓝装_古针飞鸿箭	3	23	2	2	167	3	\image\item\equip\rangeweapon\n_xiujian_303_s.spr	\image\item\equip\rangeweapon\n_xiujian_303.spr	17			5	3000	1			2	0	equip	0	0	weapondamagemin_v	45	45	-1	-1	0	0	weapondamagemax_v	50	50	-1	-1	0	0	weaponmagicmin_v	45	45	-1	-1	0	0	weaponmagicmax_v	50	50	-1	-1	0	0																																											5	30											4	staminareplenish_v	50	50																																													addphysicsmagic_p	2	castspeed_v	2	manamax_v	1																								
暗影箭	蓝装_古针暗影箭	3	23	2	2	168	4	\image\item\equip\rangeweapon\n_xiujian_304_s.spr	\image\item\equip\rangeweapon\n_xiujian_304.spr	17			5	10000	1			2	0	equip	0	0	weapondamagemin_v	65	65	-1	-1	0	0	weapondamagemax_v	70	70	-1	-1	0	0	weaponmagicmin_v	65	65	-1	-1	0	0	weaponmagicmax_v	70	70	-1	-1	0	0																																											5	40											4	staminareplenish_v	50	50					8	deadlystrikeenhance_r	50	50																																					addphysicsmagic_p	2	castspeed_v	2	manamax_v	2	addlightingmagic_v	1																						
连珠箭	蓝装_古针连珠箭	3	23	2	2	169	5	\image\item\equip\rangeweapon\n_xiujian_305_s.spr	\image\item\equip\rangeweapon\n_xiujian_305.spr	17			5	20000	1			2	0	equip	0	0	weapondamagemin_v	85	85	-1	-1	0	0	weapondamagemax_v	90	90	-1	-1	0	0	weaponmagicmin_v	85	85	-1	-1	0	0	weaponmagicmax_v	90	90	-1	-1	0	0																																											5	50											4	staminareplenish_v	50	50					8	deadlystrikeenhance_r	50	50																																					addphysicsmagic_p	3	castspeed_v	3	manamax_v	2	addlightingmagic_v	2																						
点唇箭	蓝装_古针点唇箭	3	23	2	2	170	6	\image\item\equip\rangeweapon\n_xiujian_306_s.spr	\image\item\equip\rangeweapon\n_xiujian_306.spr	17			5	30000	1	42000		2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	110	110	-1	-1	0	0	weaponmagicmin_v	100	100	-1	-1	0	0	weaponmagicmax_v	110	110	-1	-1	0	0																																											5	60											4	staminareplenish_v	50	50					8	deadlystrikeenhance_r	50	50																																					addphysicsmagic_p	4	castspeed_v	3	manamax_v	3	addlightingmagic_v	2																						
